tourney_name,round,winner_name,loser_name,score,surface,year
Roland Garros,R128,Philipp Kohlschreiber,Oliver Marach,6-3 7-5 6-7(6) 6-2,Clay,2006
Roland Garros,R128,Juan Carlos Ferrero,Juan Martin del Potro,6-3 2-6 6-2 6-4,Clay,2006
Roland Garros,R128,Carlos Moya,Juan Antonio Marin,7-5 6-3 6-3,Clay,2006
Roland Garros,R128,Mikhail Youzhny,Sasa Tuksar,6-3 6-3 3-6 6-0,Clay,2006
Roland Garros,R128,Flavio Saretta,Potito Starace,6-7(2) 2-6 6-4 7-6(1) 6-3,Clay,2006
Roland Garros,R128,Nikolay Davydenko,Vincent Spadea,7-5 6-4 6-4,Clay,2006
Roland Garros,R128,Alberto Martin,Andy Roddick,6-4 7-5 1-0 RET,Clay,2006
Roland Garros,R128,Dieter Kindlmann,Razvan Sabau,6-3 6-2 6-2,Clay,2006
Roland Garros,R128,Jiri Vanek,Nicolas Mahut,6-3 7-6(3) 6-7(5) 7-6(3),Clay,2006
Roland Garros,R128,Olivier Rochus,Jean Christophe Faurel,6-1 6-4 6-2,Clay,2006
Roland Garros,R128,Marcos Baghdatis,Albert Portas,6-4 6-4 6-7(5) 6-1,Clay,2006
Roland Garros,R128,Julien Benneteau,Janko Tipsarevic,6-2 6-4 6-7(5) 6-3,Clay,2006
Roland Garros,R128,Davide Sanguinetti,Daniele Bracciali,3-6 7-6(10) 6-3 6-3,Clay,2006
Roland Garros,R128,Radek Stepanek,Michael Llodra,6-4 6-4 6-2,Clay,2006
Roland Garros,R128,David Ferrer,Guillermo Garcia Lopez,7-5 6-1 6-0,Clay,2006
Roland Garros,R128,Jeremy Chardy,Jonas Bjorkman,6-2 7-5 6-2,Clay,2006
Roland Garros,R128,Ruben Ramirez Hidalgo,Thierry Ascione,7-6(7) 6-4 6-7(6) 6-3,Clay,2006
Roland Garros,R128,Christophe Rochus,Thomas Johansson,3-6 5-7 6-4 6-4 6-2,Clay,2006
Roland Garros,R128,Fernando Verdasco,Juan Ignacio Chela,6-1 6-3 6-7(6) 6-4,Clay,2006
Roland Garros,R128,Juan Monaco,Melle Van Gemerden,6-3 6-2 6-4,Clay,2006
Roland Garros,R128,Oscar Hernandez,Gilles Simon,6-4 6-2 6-3,Clay,2006
Roland Garros,R128,Ivan Ljubicic,Carlos Berlocq,6-2 6-0 6-3,Clay,2006
Roland Garros,R128,James Blake,Paradorn Srichaphan,6-0 6-4 7-6(3),Clay,2006
Roland Garros,R128,Nicolas Almagro,Wayne Arthurs,7-5 6-2 6-2,Clay,2006
Roland Garros,R128,Dick Norman,Edgardo Massa,6-1 6-3 6-3,Clay,2006
Roland Garros,R128,Gael Monfils,Andy Murray,6-4 6-7(2) 1-6 6-2 6-1,Clay,2006
Roland Garros,R128,Tommy Haas,Rainer Schuettler,6-4 6-3 6-3,Clay,2006
Roland Garros,R128,Alexander Waske,Fernando Vicente,6-4 4-6 7-6(6) 7-6(4),Clay,2006
Roland Garros,R128,Novak Djokovic,Luis Horna,6-3 5-0 RET,Clay,2006
Roland Garros,R128,Fernando Gonzalez,Marat Safin,6-3 1-6 6-3 6-1,Clay,2006
Roland Garros,R128,Lleyton Hewitt,Jan Hernych,7-6(5) 3-6 6-2 6-0,Clay,2006
Roland Garros,R128,Mathieu Montcourt,Marcos Daniel,6-2 6-4 1-6 6-2,Clay,2006
Roland Garros,R128,Ivo Karlovic,Olivier Patience,7-6(6) 7-6(1) 7-6(10),Clay,2006
Roland Garros,R128,Dominik Hrbaty,Sergio Roitman,6-4 6-2 3-6 2-6 6-3,Clay,2006
Roland Garros,R128,Paul Henri Mathieu,Bjorn Phau,6-4 6-2 6-1,Clay,2006
Roland Garros,R128,Florent Serra,Robin Vik,6-1 1-6 7-5 6-4,Clay,2006
Roland Garros,R128,Kevin Kim,Julio Silva,7-5 6-2 6-7(4) 7-6(3),Clay,2006
Roland Garros,R128,Rafael Nadal,Robin Soderling,6-2 7-5 6-1,Clay,2006
Roland Garros,R64,Roger Federer,Alejandro Falla,6-1 6-4 6-3,Clay,2006
Roland Garros,R64,Nicolas Massu,Max Mirnyi,6-4 7-5 6-4,Clay,2006
Roland Garros,R64,Tomas Berdych,Filippo Volandri,6-3 6-1 6-1,Clay,2006
Roland Garros,R64,Nicolas Kiefer,Marc Gicquel,6-0 6-1 5-7 3-6 11-9,Clay,2006
Roland Garros,R64,Mario Ancic,Paul Capdeville,7-5 6-3 7-6(3),Clay,2006
Roland Garros,R64,Albert Montanes,Stefano Galvani,7-5 6-1 3-6 2-6 6-4,Clay,2006
Roland Garros,R64,Lukas Dlouhy,Jose Acasuso,4-6 7-6(2) 6-3 6-1,Clay,2006
Roland Garros,R64,Tommy Robredo,Ilija Bozoljac,7-5 6-2 3-6 6-1,Clay,2006
Roland Garros,R64,David Nalbandian,Richard Gasquet,6-2 3-6 7-5 6-0,Clay,2006
Roland Garros,R64,Dmitry Tursunov,Tim Henman,6-3 6-2 4-6 6-4,Clay,2006
Roland Garros,R64,Martin Vassallo Arguello,Sebastien Grosjean,1-6 6-4 4-6 7-5 6-2,Clay,2006
Roland Garros,R64,Raemon Sluiter,Nicolas Lapentti,6-1 6-4 6-1,Clay,2006
Roland Garros,R64,Gaston Gaudio,Evgeny Korolev,6-3 6-7(5) 6-4 3-6 6-4,Clay,2006
Roland Garros,R64,Juan Carlos Ferrero,Philipp Kohlschreiber,6-2 6-4 6-2,Clay,2006
Roland Garros,R64,Carlos Moya,Mikhail Youzhny,6-3 6-4 6-2,Clay,2006
Roland Garros,R64,Nikolay Davydenko,Flavio Saretta,6-2 4-1 RET,Clay,2006
Roland Garros,R64,Alberto Martin,Dieter Kindlmann,6-3 6-3 6-3,Clay,2006
Roland Garros,R64,Olivier Rochus,Jiri Vanek,6-2 6-0 6-2,Clay,2006
Roland Garros,R64,Julien Benneteau,Marcos Baghdatis,3-6 6-4 6-3 6-7(1) 6-4,Clay,2006
Roland Garros,R64,Radek Stepanek,Davide Sanguinetti,6-3 6-3 6-1,Clay,2006
Roland Garros,R64,David Ferrer,Jeremy Chardy,6-1 6-4 3-6 6-1,Clay,2006
Roland Garros,R64,Ruben Ramirez Hidalgo,Christophe Rochus,5-2 RET,Clay,2006
Roland Garros,R64,Juan Monaco,Fernando Verdasco,4-6 6-4 6-4 6-1,Clay,2006
Roland Garros,R64,Ivan Ljubicic,Oscar Hernandez,6-3 6-7(7) 6-1 6-2,Clay,2006
Roland Garros,R64,James Blake,Nicolas Almagro,6-7(5) 6-2 6-4 6-4,Clay,2006
Roland Garros,R64,Gael Monfils,Dick Norman,4-6 6-3 6-7(4) 6-0 7-5,Clay,2006
Roland Garros,R64,Tommy Haas,Alexander Waske,6-4 7-5 6-7(6) 6-4,Clay,2006
Roland Garros,R64,Novak Djokovic,Fernando Gonzalez,6-4 6-1 3-6 4-6 6-1,Clay,2006
Roland Garros,R64,Lleyton Hewitt,Mathieu Montcourt,7-5 6-3 6-3,Clay,2006
Roland Garros,R64,Dominik Hrbaty,Ivo Karlovic,4-6 6-4 6-7(2) 7-5 6-2,Clay,2006
Roland Garros,R64,Paul Henri Mathieu,Florent Serra,6-0 7-6(5) 7-6(6),Clay,2006
Roland Garros,R64,Rafael Nadal,Kevin Kim,6-2 6-1 6-4,Clay,2006
Roland Garros,R32,Roger Federer,Nicolas Massu,6-1 6-2 6-7(4) 7-5,Clay,2006
Roland Garros,R32,Tomas Berdych,Nicolas Kiefer,6-1 RET,Clay,2006
Roland Garros,R32,Mario Ancic,Albert Montanes,6-1 6-2 6-4,Clay,2006
Roland Garros,R32,Tommy Robredo,Lukas Dlouhy,6-1 6-4 6-2,Clay,2006
Roland Garros,R32,David Nalbandian,Dmitry Tursunov,2-6 5-7 6-4 6-2 6-4,Clay,2006
Roland Garros,R32,Martin Vassallo Arguello,Raemon Sluiter,2-6 6-4 6-3 3-6 6-1,Clay,2006
Roland Garros,R32,Gaston Gaudio,Juan Carlos Ferrero,7-5 7-5 7-6(7),Clay,2006
Roland Garros,R32,Nikolay Davydenko,Carlos Moya,6-1 7-5 6-3,Clay,2006
Roland Garros,R32,Alberto Martin,Olivier Rochus,7-5 4-6 6-7(5) 6-1 6-4,Clay,2006
Roland Garros,R32,Julien Benneteau,Radek Stepanek,5-7 7-5 7-6(8) 6-3,Clay,2006
Roland Garros,R32,Ruben Ramirez Hidalgo,David Ferrer,7-6(4) 7-5 6-4,Clay,2006
Roland Garros,R32,Ivan Ljubicic,Juan Monaco,4-6 5-7 6-3 6-4 6-2,Clay,2006
Roland Garros,R32,Gael Monfils,James Blake,6-2 6-7(2) 7-6(1) 5-7 6-4,Clay,2006
Roland Garros,R32,Novak Djokovic,Tommy Haas,7-5 6-1 7-6(4),Clay,2006
Roland Garros,R32,Lleyton Hewitt,Dominik Hrbaty,7-6(5) 6-2 6-2,Clay,2006
Roland Garros,R32,Rafael Nadal,Paul Henri Mathieu,5-7 6-4 6-4 6-4,Clay,2006
Roland Garros,R16,Roger Federer,Tomas Berdych,6-3 6-2 6-3,Clay,2006
Roland Garros,R16,Mario Ancic,Tommy Robredo,6-4 4-6 2-6 6-4 7-5,Clay,2006
Roland Garros,R16,David Nalbandian,Martin Vassallo Arguello,6-4 6-4 6-4,Clay,2006
Roland Garros,R16,Nikolay Davydenko,Gaston Gaudio,6-3 6-4 3-6 6-3,Clay,2006
Roland Garros,R16,Julien Benneteau,Alberto Martin,5-1 RET,Clay,2006
Roland Garros,R16,Ivan Ljubicic,Ruben Ramirez Hidalgo,6-3 3-6 6-3 6-2,Clay,2006
Roland Garros,R16,Novak Djokovic,Gael Monfils,7-6(5) 7-6(5) 6-3,Clay,2006
Roland Garros,R16,Rafael Nadal,Lleyton Hewitt,6-2 5-7 6-4 6-2,Clay,2006
Roland Garros,QF,Roger Federer,Mario Ancic,6-4 6-3 6-4,Clay,2006
Roland Garros,QF,David Nalbandian,Nikolay Davydenko,6-3 6-3 2-6 6-4,Clay,2006
Roland Garros,QF,Ivan Ljubicic,Julien Benneteau,6-2 6-2 6-3,Clay,2006
Roland Garros,QF,Rafael Nadal,Novak Djokovic,6-4 6-4 RET,Clay,2006
Roland Garros,SF,Roger Federer,David Nalbandian,3-6 6-4 5-2 RET,Clay,2006
Roland Garros,SF,Rafael Nadal,Ivan Ljubicic,6-4 6-2 7-6(7),Clay,2006
Roland Garros,F,Rafael Nadal,Roger Federer,1-6 6-1 6-4 7-6(4),Clay,2006
Wimbledon,R128,Roger Federer,Richard Gasquet,6-3 6-2 6-2,Grass,2006
Wimbledon,R128,Tim Henman,Robin Soderling,6-7(8) 6-3 6-2 1-6 6-3,Grass,2006
Wimbledon,R128,Nicolas Mahut,Jurgen Melzer,6-7(3) 7-5 6-1 6-4,Grass,2006
Wimbledon,R128,Kristof Vliegen,Jiri Novak,6-4 7-5 6-2,Grass,2006
Wimbledon,R128,Tommy Haas,Jiri Vanek,7-6(2) 7-5 6-4,Grass,2006
Wimbledon,R128,Richard Bloomfield,Carlos Berlocq,6-1 6-2 6-2,Grass,2006
Wimbledon,R128,Fabrice Santoro,Wayne Arthurs,7-6(3) 6-3 3-6 6-1,Grass,2006
Wimbledon,R128,Tomas Berdych,Jan Hernych,6-3 6-4 7-5,Grass,2006
Wimbledon,R128,Tommy Robredo,Simon Greul,6-2 6-2 5-7 7-6(3),Grass,2006
Wimbledon,R128,Novak Djokovic,Paul Goldstein,6-3 6-2 7-6(3),Grass,2006
Wimbledon,R128,Mikhail Youzhny,Potito Starace,6-0 6-4 6-1,Grass,2006
Wimbledon,R128,Igor Kunitsyn,Gael Monfils,5-7 7-6(7) 6-3 6-4,Grass,2006
Wimbledon,R128,Agustin Calleri,Paradorn Srichaphan,6-7(3) 7-5 6-3 3-6 6-3,Grass,2006
Wimbledon,R128,Stan Wawrinka,Ivo Karlovic,7-6(5) 3-6 6-2 6-7(8) 11-9,Grass,2006
Wimbledon,R128,Davide Sanguinetti,Kevin Kim,6-3 7-6(10) 6-1,Grass,2006
Wimbledon,R128,Mario Ancic,Nicolas Almagro,7-6(2) 7-5 7-6(4),Grass,2006
Wimbledon,R128,David Nalbandian,Wesley Moodie,6-3 6-4 6-1,Grass,2006
Wimbledon,R128,Arnaud Clement,Albert Portas,6-3 6-2 6-4,Grass,2006
Wimbledon,R128,Benjamin Becker,Juan Ignacio Chela,6-3 3-6 6-3 6-4,Grass,2006
Wimbledon,R128,Fernando Verdasco,Vincent Spadea,3-6 6-4 7-6(1) 6-3,Grass,2006
Wimbledon,R128,Juan Carlos Ferrero,Fernando Vicente,6-1 6-3 6-2,Grass,2006
Wimbledon,R128,Roko Karanusic,Rainer Schuettler,7-6(7) 4-6 6-2 6-1,Grass,2006
Wimbledon,R128,Xavier Malisse,Benedikt Dorsch,6-2 7-5 6-2,Grass,2006
Wimbledon,R128,Radek Stepanek,Frank Dancevic,7-6(4) 6-3 6-4,Grass,2006
Wimbledon,R128,Jonas Bjorkman,Thomas Johansson,3-6 7-6(4) 6-1 6-1,Grass,2006
Wimbledon,R128,Lukas Dlouhy,Florent Serra,4-6 6-3 6-4 7-5,Grass,2006
Wimbledon,R128,Stefano Galvani,Alexander Waske,4-6 7-6(2) 6-4 3-6 16-14,Grass,2006
Wimbledon,R128,Daniele Bracciali,Dominik Hrbaty,6-2 6-4 6-4,Grass,2006
Wimbledon,R128,Mark Philippoussis,Paul Henri Mathieu,5-7 7-6(5) 6-3 7-6(12),Grass,2006
Wimbledon,R128,Max Mirnyi,Ruben Ramirez Hidalgo,6-7(5) 6-4 6-3 6-3,Grass,2006
Wimbledon,R128,Jimmy Wang,Oliver Marach,6-1 7-6(2) 6-0,Grass,2006
Wimbledon,R128,James Blake,Kristian Pless,6-3 7-5 5-7 6-4,Grass,2006
Wimbledon,R128,Lleyton Hewitt,Filippo Volandri,6-1 6-1 6-3,Grass,2006
Wimbledon,R128,Hyung Taik Lee,Flavio Saretta,7-6(10) 6-3 7-5,Grass,2006
Wimbledon,R128,Tomas Zib,Albert Montanes,6-3 6-4 7-6(7),Grass,2006
Wimbledon,R128,Olivier Rochus,Gilles Muller,6-4 7-5 6-3,Grass,2006
Wimbledon,R128,David Ferrer,Simon Stadler,6-1 6-4 6-4,Grass,2006
Wimbledon,R128,Guillermo Garcia Lopez,Ivo Minar,7-6(1) 4-6 7-6(3) 6-2,Grass,2006
Wimbledon,R128,Marat Safin,Greg Rusedski,6-4 6-4 6-4,Grass,2006
Wimbledon,R128,Fernando Gonzalez,Luis Horna,7-6(3) 7-5 6-2,Grass,2006
Wimbledon,R128,Sebastien Grosjean,Gilles Simon,6-4 6-2 6-4,Grass,2006
Wimbledon,R128,Jamie Delgado,Michael Berrer,6-4 6-2 3-6 3-6 6-3,Grass,2006
Wimbledon,R128,Andrei Pavel,Marcel Granollers,7-6(4) 6-4 6-4,Grass,2006
Wimbledon,R128,Marcos Baghdatis,Alan Mackin,6-4 6-7(4) 6-7(4) 7-5 6-2,Grass,2006
Wimbledon,R128,Andy Murray,Nicolas Massu,6-1 6-4 6-4,Grass,2006
Wimbledon,R128,Julien Benneteau,Bjorn Phau,5-7 6-4 6-2 7-6(6),Grass,2006
Wimbledon,R128,Florian Mayer,Robin Vik,6-3 6-3 6-3,Grass,2006
Wimbledon,R128,Andy Roddick,Janko Tipsarevic,6-7(5) 6-4 7-6(6) 6-2,Grass,2006
Wimbledon,R128,Ivan Ljubicic,Feliciano Lopez,6-3 6-4 5-7 3-6 11-9,Grass,2006
Wimbledon,R128,Justin Gimelstob,Christophe Rochus,6-3 6-4 6-4,Grass,2006
Wimbledon,R128,Alberto Martin,Alessio Di Mauro,6-3 6-4 6-1,Grass,2006
Wimbledon,R128,Dmitry Tursunov,Danai Udomchoke,6-1 6-4 6-2,Grass,2006
Wimbledon,R128,Jarkko Nieminen,Marcos Daniel,6-2 6-4 7-5,Grass,2006
Wimbledon,R128,Martin Lee,Dick Norman,6-2 7-6(2) 7-6(4),Grass,2006
Wimbledon,R128,Philipp Kohlschreiber,Razvan Sabau,6-3 6-2 6-4,Grass,2006
Wimbledon,R128,Alejandro Falla,Nikolay Davydenko,2-6 7-6(4) 7-6(8) 6-3,Grass,2006
Wimbledon,R128,Gaston Gaudio,Jean Christophe Faurel,7-5 3-6 6-2 6-4,Grass,2006
Wimbledon,R128,Irakli Labadze,Alexander Peya,6-4 4-6 5-7 6-3 6-1,Grass,2006
Wimbledon,R128,Melle Van Gemerden,Josh Goodall,6-4 7-5 7-5,Grass,2006
Wimbledon,R128,Mardy Fish,Robby Ginepri,6-3 6-2 6-4,Grass,2006
Wimbledon,R128,Andre Agassi,Boris Pashanski,2-6 6-2 6-4 6-3,Grass,2006
Wimbledon,R128,Andreas Seppi,Jamie Baker,6-3 6-7(3) 6-4 6-3,Grass,2006
Wimbledon,R128,Robert Kendrick,Yen Hsun Lu,7-6(5) 6-3 6-0,Grass,2006
Wimbledon,R128,Rafael Nadal,Alex Bogdanovic,6-4 7-6(3) 6-4,Grass,2006
Wimbledon,R64,Roger Federer,Tim Henman,6-4 6-0 6-2,Grass,2006
Wimbledon,R64,Nicolas Mahut,Kristof Vliegen,6-4 6-4 6-3,Grass,2006
Wimbledon,R64,Tommy Haas,Richard Bloomfield,6-3 6-4 7-6(4),Grass,2006
Wimbledon,R64,Tomas Berdych,Fabrice Santoro,6-4 6-7(6) 2-6 7-6(5) 6-4,Grass,2006
Wimbledon,R64,Novak Djokovic,Tommy Robredo,7-6(5) 6-2 6-4,Grass,2006
Wimbledon,R64,Mikhail Youzhny,Igor Kunitsyn,6-3 6-1 3-0 RET,Grass,2006
Wimbledon,R64,Stan Wawrinka,Agustin Calleri,7-6(5) 7-5 6-3,Grass,2006
Wimbledon,R64,Mario Ancic,Davide Sanguinetti,6-4 6-2 6-1,Grass,2006
Wimbledon,R64,David Nalbandian,Arnaud Clement,6-4 6-4 6-3,Grass,2006
Wimbledon,R64,Fernando Verdasco,Benjamin Becker,6-4 6-7(7) 4-6 6-3 9-7,Grass,2006
Wimbledon,R64,Juan Carlos Ferrero,Roko Karanusic,6-3 7-6(4) 6-3,Grass,2006
Wimbledon,R64,Radek Stepanek,Xavier Malisse,6-3 6-7(4) 7-5 6-1,Grass,2006
Wimbledon,R64,Jonas Bjorkman,Lukas Dlouhy,6-3 6-4 4-6 1-6 6-4,Grass,2006
Wimbledon,R64,Daniele Bracciali,Stefano Galvani,6-3 6-7(3) 6-3 6-4,Grass,2006
Wimbledon,R64,Max Mirnyi,Mark Philippoussis,7-6(6) 6-4 6-7(5) 6-3,Grass,2006
Wimbledon,R64,James Blake,Jimmy Wang,6-4 6-2 4-6 6-2,Grass,2006
Wimbledon,R64,Lleyton Hewitt,Hyung Taik Lee,6-7(4) 6-2 7-6(6) 6-7(5) 6-4,Grass,2006
Wimbledon,R64,Olivier Rochus,Tomas Zib,6-1 6-1 6-0,Grass,2006
Wimbledon,R64,David Ferrer,Guillermo Garcia Lopez,7-6(2) 7-5 6-3,Grass,2006
Wimbledon,R64,Fernando Gonzalez,Marat Safin,4-6 6-7(4) 6-4 6-4 6-4,Grass,2006
Wimbledon,R64,Sebastien Grosjean,Jamie Delgado,6-3 3-6 6-2 6-3,Grass,2006
Wimbledon,R64,Marcos Baghdatis,Andrei Pavel,3-0 RET,Grass,2006
Wimbledon,R64,Andy Murray,Julien Benneteau,7-6(5) 6-4 4-6 6-1,Grass,2006
Wimbledon,R64,Andy Roddick,Florian Mayer,6-4 6-1 6-2,Grass,2006
Wimbledon,R64,Ivan Ljubicic,Justin Gimelstob,6-3 7-6(1) 7-5,Grass,2006
